district,crop,soil_type,N,P,K,ph,temperature,humidity,rainfall,label
Idukki,Cocoa,forest,38.0,43.0,56.0,5.835226107347001,24.89260922162793,80.12369581456008,156.73862380546956,Cocoa
Idukki,Cocoa,forest,50.0,38.0,72.0,5.622126147575935,28.570385452740677,84.62543095802076,221.80482683662777,Cocoa
Idukki,Cocoa,forest,37.0,45.0,53.0,6.034612765983377,28.37044576235378,87.63617768359867,246.9126013154441,Cocoa
Idukki,Cocoa,forest,33.0,37.0,50.0,6.3869573084793725,25.42600491568583,76.5154281606259,173.07727835537432,Cocoa
Idukki,Cocoa,forest,33.0,42.0,45.0,5.763920655578105,26.22734542941857,75.84883551729337,232.91716817255175,Cocoa
Idukki,Cocoa,forest,38.0,50.0,46.0,5.709137300286299,28.6011447119306,79.25925102289993,181.36298898237123,Cocoa
Idukki,Cocoa,forest,28.0,47.0,65.0,5.959293970733231,26.759621473898434,75.62105038415177,203.77455313862563,Cocoa
Idukki,Cocoa,forest,32.0,45.0,53.0,6.127727253140231,25.012524724327445,81.92121982346062,231.74885753776675,Cocoa
Idukki,Cocoa,forest,28.0,47.0,63.0,5.844622221547863,27.342284665826316,83.25757201421544,202.68026980252455,Cocoa
Idukki,Cocoa,forest,42.0,49.0,64.0,6.307134080812817,24.211798962615685,79.32129903460506,179.27586279882823,Cocoa
Idukki,Cocoa,forest,48.0,34.0,58.0,5.885418624403318,28.17583737362159,84.46433574068254,210.720244362222,Cocoa
Idukki,Cocoa,forest,45.0,31.0,60.0,5.512400540891211,27.42204670597056,79.10133797473094,231.1049789339474,Cocoa
Idukki,Cocoa,forest,38.0,43.0,56.0,5.888535582264493,25.28522497953854,79.40175928884048,162.72740907333235,Cocoa
Idukki,Cocoa,forest,28.0,43.0,45.0,6.104385570427733,25.881976675035624,82.0426397845035,189.8636538643971,Cocoa
Idukki,Cocoa,forest,40.0,41.0,71.0,5.71494949188766,25.5292490002902,94.8402503102607,236.16366952147985,Cocoa
Idukki,Cocoa,forest,51.0,41.0,64.0,5.574227106668879,28.42355436962404,81.12059044321809,216.11675268256252,Cocoa
Idukki,Cocoa,forest,25.0,48.0,72.0,5.613661409040893,27.671341724674164,86.40534662718596,195.45707638647903,Cocoa
Idukki,Cocoa,forest,33.0,42.0,70.0,5.592989883386617,25.25951528727928,85.26816844875825,187.94719139279505,Cocoa
Idukki,Cocoa,forest,28.0,50.0,53.0,6.438200831250435,28.216319045554343,92.07286466466772,185.0018618454309,Cocoa
Idukki,Cocoa,forest,53.0,50.0,63.0,5.886933507333386,24.621163789617952,81.52080385890403,238.0180716581152,Cocoa
Idukki,Cocoa,forest,48.0,37.0,53.0,6.139723477657627,28.695450054465347,77.62662539754736,249.1230791708925,Cocoa
Idukki,Cocoa,forest,28.0,45.0,74.0,6.091936869307973,27.11205647431977,75.65574097851123,220.7278238091063,Cocoa
Idukki,Cocoa,forest,37.0,36.0,75.0,6.011968428675087,25.114904071093274,75.27899273157846,156.12460617529166,Cocoa
Idukki,Cocoa,forest,35.0,48.0,70.0,6.114961530646623,29.47087558547924,86.72155066777052,197.41277331922336,Cocoa
Idukki,Cocoa,forest,53.0,45.0,60.0,6.392498254828535,25.514938233219357,83.74320637084634,190.63285480203984,Cocoa
Idukki,Cocoa,forest,39.0,49.0,69.0,5.554072360647622,25.706783455275005,90.39936158640263,151.5754949783897,Cocoa
Idukki,Cocoa,forest,47.0,49.0,46.0,5.556379693333956,27.59096844848401,81.5662293461568,200.048104573061,Cocoa
Idukki,Cocoa,forest,36.0,46.0,64.0,6.216338036261691,25.290674027320037,92.475349726832,151.3046760606705,Cocoa
Idukki,Cocoa,forest,35.0,42.0,71.0,6.242121114045664,26.08856810810116,81.3237762987782,242.7987379492269,Cocoa
Idukki,Cocoa,forest,29.0,34.0,49.0,6.122880316192255,29.91700085281947,86.91883079412555,246.2042597927355,Cocoa
Idukki,Cocoa,forest,29.0,46.0,66.0,6.381701849537706,24.189327934299094,76.60944065530614,244.655425186002,Cocoa
Idukki,Cocoa,forest,45.0,31.0,61.0,5.939376973669239,29.54468435367263,85.14538534145586,189.72368323146443,Cocoa
Idukki,Cocoa,forest,36.0,30.0,55.0,5.763875516156313,28.27050934781381,81.37248699525243,208.30263528484983,Cocoa
Idukki,Cocoa,forest,52.0,36.0,65.0,5.952707670999563,26.469092511136733,92.87236347715044,244.90308235563248,Cocoa
Idukki,Cocoa,forest,38.0,35.0,45.0,6.467046688498517,26.593914672804495,78.2533602454259,239.6759579041868,Cocoa
Idukki,Cocoa,forest,26.0,48.0,50.0,5.501832574065824,29.494947417118944,80.46595929597277,225.34069781863545,Cocoa
Idukki,Cocoa,forest,45.0,42.0,46.0,6.323293228644223,28.089486596695927,92.0417265612703,166.69543634939004,Cocoa
Idukki,Cocoa,forest,51.0,46.0,50.0,6.315505814985475,25.50333418340124,78.2845325866344,187.86387614459787,Cocoa
Idukki,Cocoa,forest,53.0,42.0,61.0,6.348985922878478,24.267164014640706,83.21294506348391,220.59008560308,Cocoa
Idukki,Cocoa,forest,54.0,34.0,58.0,6.050977318622905,26.669615757755995,81.18954719659354,248.18948018889083,Cocoa
Idukki,Cocoa,forest,32.0,36.0,52.0,6.211676849360387,29.34486235185441,92.81215248332713,230.41703197594487,Cocoa
Idukki,Cocoa,forest,36.0,34.0,60.0,6.159952013279423,25.68597607922083,91.64038141224908,190.22300623321445,Cocoa
Idukki,Cocoa,forest,44.0,44.0,73.0,6.344026828758693,29.0658467492091,79.35124478858754,214.0258168438338,Cocoa
Idukki,Cocoa,forest,36.0,32.0,57.0,6.1708437858866425,28.65991942431675,90.00553471759069,209.86511231940523,Cocoa
Idukki,Cocoa,forest,44.0,32.0,64.0,5.70274676142305,28.95863630867997,89.83928871615082,246.9032696877934,Cocoa
Wayanad,Ginger,forest,68.0,54.0,105.0,6.411067676220113,25.036849110205864,71.1917908893724,181.91290787700825,Ginger
Wayanad,Ginger,forest,92.0,68.0,106.0,5.8476806032733855,27.959453985788706,81.47275375927875,223.78149222872264,Ginger
Wayanad,Ginger,forest,76.0,58.0,112.0,5.827238757540907,27.05742696762927,83.2914996950393,179.826296087312,Ginger
Wayanad,Ginger,forest,81.0,59.0,109.0,6.034009110596129,25.267992050839727,88.53373930696618,168.9659217838877,Ginger
Wayanad,Ginger,forest,87.0,60.0,108.0,5.523735016492237,25.017549499896194,81.91156021486321,226.98269200805987,Ginger
Wayanad,Ginger,forest,89.0,69.0,101.0,6.195575523079252,29.60889640035996,86.37986726966244,213.2396738540667,Ginger
Wayanad,Ginger,forest,76.0,65.0,109.0,6.228610880943122,30.24623928603454,80.50855216708794,187.9140774977733,Ginger
Wayanad,Ginger,forest,76.0,54.0,113.0,6.458682238847072,26.351136495045697,82.0180863224637,246.09772751717173,Ginger
Wayanad,Ginger,forest,69.0,57.0,89.0,6.127079997249981,29.850191696788123,81.7684270281936,218.00378945068425,Ginger
Wayanad,Ginger,forest,71.0,54.0,102.0,6.211093401775615,27.08240683088432,76.9450808846958,205.6825893201025,Ginger
Wayanad,Ginger,forest,79.0,55.0,114.0,6.222024480316625,25.06292497140287,72.46202678175764,246.27615185955904,Ginger
Wayanad,Ginger,forest,80.0,67.0,112.0,6.307751271372148,25.201271707192944,80.29662680081009,222.66082195510435,Ginger
Wayanad,Ginger,forest,73.0,58.0,85.0,6.37729552535395,29.67443716434689,81.28558042194231,167.71523665483522,Ginger
Wayanad,Ginger,forest,70.0,66.0,101.0,6.110659038861986,28.771086674543447,86.25624338366974,181.26979083492105,Ginger
Wayanad,Ginger,forest,73.0,65.0,106.0,5.717400300432615,26.530087490142822,87.73890614890746,163.06865665842594,Ginger
Wayanad,Ginger,forest,81.0,65.0,87.0,5.943526737644044,26.09818018008941,79.49200879345281,230.68326306309285,Ginger
Wayanad,Ginger,forest,68.0,70.0,100.0,6.428800237340255,28.472305515836823,88.2905386877418,182.01221928769797,Ginger
Wayanad,Ginger,forest,72.0,65.0,98.0,6.474796849512848,27.37695533707107,74.52437486850934,215.37320048120603,Ginger
Wayanad,Ginger,forest,70.0,66.0,100.0,6.371516286578598,27.61167961973624,86.46634521356503,203.7851447006771,Ginger
Wayanad,Ginger,forest,70.0,57.0,102.0,5.700913459334951,28.851696961895858,70.34238992818287,161.79140328472545,Ginger
Wayanad,Ginger,forest,78.0,54.0,85.0,6.34205476080402,27.950996194147734,77.6817543541925,244.93744022003423,Ginger
Wayanad,Ginger,forest,75.0,58.0,97.0,6.478199128539272,30.061213723106487,83.34856973797696,191.25039943602596,Ginger
Wayanad,Ginger,forest,95.0,54.0,98.0,5.53194755636378,28.32297754041544,82.4678747018019,249.38034884125568,Ginger
Wayanad,Ginger,forest,91.0,58.0,89.0,5.642518888267251,29.201685793567307,84.6617165949099,247.0301355961534,Ginger
Wayanad,Ginger,forest,90.0,54.0,111.0,6.290933455449952,29.238585864357013,86.26098682910282,154.58550126431572,Ginger
Wayanad,Ginger,forest,88.0,52.0,103.0,5.785766195377905,26.418301413903286,72.06464314577671,225.83326792974407,Ginger
Wayanad,Ginger,forest,91.0,67.0,111.0,6.3252542584058045,29.275701260788004,78.09238441297458,191.98761240525965,Ginger
Wayanad,Ginger,forest,72.0,66.0,98.0,6.374883167866721,25.138907564461817,88.49636966622492,195.25764068174792,Ginger
Wayanad,Ginger,forest,88.0,61.0,113.0,6.441607537506656,28.38767584823536,73.02768211636784,247.36637970485447,Ginger
Wayanad,Ginger,forest,86.0,52.0,110.0,5.8769060278144565,25.27455265224972,73.47944760453673,178.5693941257167,Ginger
Wayanad,Ginger,forest,83.0,53.0,99.0,6.008778502696234,28.358395003909465,89.94835783785715,151.08402871868338,Ginger
Wayanad,Ginger,forest,85.0,64.0,89.0,6.103395216330859,26.43412968469213,75.30734631741285,241.9438637707624,Ginger
Wayanad,Ginger,forest,90.0,63.0,105.0,6.168746691299538,30.83386171824297,74.01349871388521,231.66402192537743,Ginger
Wayanad,Ginger,forest,95.0,65.0,102.0,6.26784093549373,29.44266089523197,72.56788641458894,212.57086791400363,Ginger
Wayanad,Ginger,forest,85.0,58.0,89.0,5.957255431255319,30.732464019859044,71.88300498309944,205.12594423428288,Ginger
Wayanad,Ginger,forest,93.0,54.0,106.0,5.814147002230734,29.28552168587072,89.49984241135606,153.08775082089846,Ginger
Wayanad,Ginger,forest,73.0,59.0,98.0,5.705777585271643,30.30279632529815,88.4373169452423,183.38960461390005,Ginger
Wayanad,Ginger,forest,89.0,50.0,93.0,6.028065124081847,28.09746214194869,74.71456300207896,211.1409021968751,Ginger
Wayanad,Ginger,forest,69.0,59.0,115.0,6.304220356587845,30.80944925442225,72.44193957188304,157.01792572435198,Ginger
Wayanad,Ginger,forest,88.0,65.0,95.0,6.460430312538648,26.563281506059244,73.04221854024702,200.38402710220595,Ginger
Wayanad,Ginger,forest,79.0,57.0,85.0,6.163327998000456,26.11783546652341,70.31963578214085,200.73480138140135,Ginger
Wayanad,Ginger,forest,87.0,55.0,115.0,5.659742732677613,26.213384266798872,81.43975319238515,152.21468666595302,Ginger
Wayanad,Ginger,forest,80.0,69.0,107.0,6.183491630796177,25.890308165684363,70.05062955455034,178.37191868243494,Ginger
Wayanad,Ginger,forest,84.0,59.0,115.0,6.474282643389315,28.82393536112016,78.55261597393985,183.2620934035469,Ginger
Wayanad,Ginger,forest,71.0,56.0,96.0,5.751855285333876,29.298822813130588,75.68431788009835,187.54375008829888,Ginger
Wayanad,Ginger,forest,86.0,66.0,87.0,6.014201627350007,26.43238735231097,70.6599926150462,180.66989737299068,Ginger
Wayanad,Ginger,forest,71.0,65.0,85.0,6.258365896650917,28.679417671439552,80.50620541692288,201.4826640874471,Ginger
Wayanad,Ginger,forest,84.0,56.0,96.0,6.148215131572676,25.22751792462293,86.74895553297853,193.25980040721203,Ginger
Wayanad,Ginger,forest,66.0,68.0,96.0,6.063266653459266,30.10543293406332,74.14501009278048,175.38416119513516,Ginger
Wayanad,Ginger,forest,82.0,51.0,89.0,6.448877735192242,28.16444570219892,85.56706291408662,159.4635760634709,Ginger
Wayanad,Ginger,forest,95.0,52.0,102.0,6.311380354838147,29.75772157258101,81.71717255677353,201.49816941037864,Ginger
Wayanad,Ginger,forest,81.0,59.0,95.0,6.238714393622939,30.17351455078517,81.18717725551294,175.3293785149234,Ginger
Wayanad,Ginger,forest,66.0,67.0,112.0,5.886491580855834,27.90578550528389,79.06013828490765,248.9060826473505,Ginger
Wayanad,Ginger,forest,85.0,68.0,115.0,6.0982476191719455,30.948931552814187,80.93592347623051,161.832630612547,Ginger
Wayanad,Ginger,forest,91.0,61.0,105.0,6.224686538342954,30.767529148313518,79.00112619873786,189.22259876135303,Ginger
Wayanad,Ginger,forest,88.0,66.0,107.0,5.595846031658194,29.643347615214317,86.81808443704142,224.8990113835775,Ginger
Wayanad,Ginger,forest,83.0,66.0,90.0,6.422169117750105,25.95293526463757,88.0976529056466,162.41499031272562,Ginger
Wayanad,Ginger,forest,75.0,59.0,92.0,5.724859946765989,30.042709702825263,88.05512931410061,164.46974516134176,Ginger
Wayanad,Ginger,forest,79.0,54.0,115.0,5.626317139746445,27.147510100614944,71.48685635610127,244.38291150986012,Ginger
Wayanad,Ginger,forest,95.0,50.0,104.0,5.812926174652826,28.87163957176291,83.04665763741737,221.1848953263204,Ginger
Wayanad,Ginger,forest,66.0,66.0,105.0,5.541673292568532,26.83682666511751,86.78396835028063,243.19265070939528,Ginger
Wayanad,Ginger,forest,81.0,52.0,108.0,5.905305765761509,26.781255552886336,75.2728307850191,163.50131593236438,Ginger
Wayanad,Ginger,forest,66.0,65.0,105.0,5.592715298101189,26.28158217724744,72.85820545427887,197.475182253729,Ginger
Wayanad,Ginger,forest,74.0,68.0,107.0,6.2655287576485135,26.98177094184908,84.05726787911337,175.8057160439023,Ginger
Wayanad,Ginger,forest,92.0,63.0,112.0,6.304938680045937,30.85017558248761,76.55747249737787,200.109812255979,Ginger
Wayanad,Ginger,forest,80.0,65.0,92.0,5.535116384866744,29.062950119412392,84.46187620455197,162.8116252105803,Ginger
Wayanad,Ginger,forest,66.0,63.0,97.0,5.7791383782742205,28.6722402197392,74.40432065964352,193.65937322332405,Ginger
Wayanad,Ginger,forest,93.0,52.0,89.0,6.265865106599564,26.24110644723979,73.68933679185008,209.91558242206068,Ginger
Wayanad,Ginger,forest,84.0,57.0,90.0,5.74496336021204,26.30024958847878,74.44135151612765,184.4322135703769,Ginger
Wayanad,Ginger,forest,93.0,52.0,111.0,6.311983317416444,30.258100742092974,86.63679642875968,163.1393290103116,Ginger
Wayanad,Ginger,forest,70.0,70.0,105.0,5.705043815276747,27.06152986410464,83.38295632844272,199.40858429632337,Ginger
Wayanad,Ginger,forest,76.0,54.0,99.0,5.7493441381817565,27.511328170579425,76.36504545205568,177.15722596089842,Ginger
Wayanad,Ginger,forest,81.0,62.0,85.0,5.915037139829397,29.883556356782265,83.12549100203506,232.3054518777144,Ginger
Wayanad,Ginger,forest,69.0,67.0,110.0,6.488755573025038,25.560883258048506,86.59529798794739,207.6359572474248,Ginger
Wayanad,Ginger,forest,94.0,59.0,92.0,5.902859293912718,25.28775534510185,72.48212798610749,185.26041020608497,Ginger
Wayanad,Ginger,forest,65.0,56.0,105.0,5.684008520306834,28.817544367714657,72.1614690004851,164.40290774791262,Ginger
Wayanad,Ginger,forest,83.0,61.0,101.0,6.091415980886198,27.14906693809112,79.55518906203108,189.7946190053329,Ginger
Wayanad,Ginger,forest,73.0,70.0,108.0,5.735122439890168,28.0223050074883,85.75678293309066,228.8169024727152,Ginger
Wayanad,Ginger,forest,88.0,64.0,92.0,6.455192143963181,30.36241248474861,73.95205050061853,194.6026501894284,Ginger
Wayanad,Ginger,forest,94.0,61.0,113.0,5.767308850311275,25.21062280293965,88.42133261078406,241.80473169348943,Ginger
Wayanad,Ginger,forest,77.0,58.0,101.0,5.5418902278899695,30.45185504170256,74.2493813130127,179.91954329407162,Ginger
Wayanad,Ginger,forest,85.0,67.0,85.0,5.598155581670677,29.67177781151097,79.5562998635468,196.9855547479657,Ginger
Wayanad,Ginger,forest,69.0,59.0,98.0,6.262875206811027,28.292664839454087,79.44771931413418,183.6068142401725,Ginger
Wayanad,Ginger,forest,82.0,60.0,102.0,6.119737646327692,30.81326400206753,72.82044545967376,176.5902841860509,Ginger
Wayanad,Ginger,forest,87.0,51.0,115.0,6.493317126316082,27.625715044598177,79.91312644859238,173.81538312053385,Ginger
Wayanad,Ginger,forest,80.0,54.0,86.0,6.371316871492577,26.01049532222651,70.39086608575906,194.22220051528083,Ginger
Wayanad,Ginger,forest,67.0,51.0,94.0,5.7803582278568975,28.001228500243048,76.19027244304009,231.02660116205405,Ginger
Wayanad,Ginger,forest,85.0,69.0,98.0,6.14506172971848,27.8588081332786,88.26175379272523,171.33386143602448,Ginger
Wayanad,Ginger,forest,68.0,67.0,110.0,5.808201053069289,27.77647612310158,77.49493703909397,186.9137517881764,Ginger
Wayanad,Ginger,forest,69.0,53.0,99.0,6.3499402165874175,29.109013063112453,87.88361146146741,166.46655376993678,Ginger
Wayanad,Ginger,forest,89.0,52.0,95.0,6.214719058150268,26.78431216825172,88.27326244130344,197.01017219170257,Ginger
Wayanad,Ginger,forest,74.0,63.0,98.0,6.167041383020853,25.693031892002484,84.4693884207641,249.99758153622287,Ginger
Wayanad,Ginger,forest,71.0,70.0,102.0,6.145066452869836,27.21744570615436,79.55819373750036,168.80270177927838,Ginger
Wayanad,Ginger,forest,95.0,64.0,98.0,5.8025424717975245,28.33433917628864,79.23338253945448,199.39518823867644,Ginger
Wayanad,Ginger,forest,82.0,51.0,93.0,5.727292208985759,28.18880612390885,88.23237588596632,165.13001681278013,Ginger
Wayanad,Ginger,forest,72.0,56.0,115.0,5.7094488209982615,27.14348595997584,72.61997313725101,160.58187757220566,Ginger
Wayanad,Ginger,forest,76.0,54.0,106.0,6.284252655233756,30.92338785190919,74.2921638325368,248.6858906119171,Ginger
Wayanad,Ginger,forest,71.0,55.0,113.0,5.514128614230307,27.4918531506926,81.86928627671398,177.24022152588154,Ginger
Wayanad,Ginger,forest,85.0,68.0,98.0,6.182869855612839,29.15932874565475,85.0543827991865,190.75121970439145,Ginger
Wayanad,Ginger,forest,84.0,60.0,100.0,6.012621655999184,25.782852682236488,85.96013667377377,184.9931674245399,Ginger
Wayanad,Ginger,forest,88.0,58.0,113.0,5.763342535219057,30.839368084404267,76.22094078567005,215.76844037680175,Ginger
Wayanad,Ginger,forest,90.0,58.0,93.0,6.12269548899976,30.701594135466443,81.56294325819674,202.3233489342533,Ginger
Wayanad,Ginger,forest,72.0,66.0,90.0,5.958543120451546,28.97350439819444,70.38169685325794,239.3693658287172,Ginger
Wayanad,Ginger,forest,66.0,66.0,89.0,6.183938643563074,26.83771386656253,70.38860021315145,228.4739153577392,Ginger
Wayanad,Ginger,forest,85.0,63.0,107.0,6.056911404082157,27.30891316666185,89.7242672409116,216.76143096846064,Ginger
Wayanad,Ginger,forest,70.0,56.0,104.0,5.60146466178913,30.59885815540378,87.49140145104352,177.14291768282484,Ginger
Wayanad,Ginger,forest,65.0,70.0,103.0,6.145081479676814,25.07237676490383,80.46330873277816,234.4339024815173,Ginger
Wayanad,Ginger,forest,78.0,60.0,88.0,6.328683466039144,30.586546498313773,82.69593543251277,176.41394154909358,Ginger
Wayanad,Ginger,forest,65.0,58.0,92.0,5.984569449385775,28.167188656239027,79.1135909780588,161.9073069706729,Ginger
Wayanad,Ginger,forest,91.0,56.0,105.0,5.604624272784504,28.184802920588336,73.56636049861852,156.15982436654082,Ginger
Wayanad,Ginger,forest,73.0,58.0,97.0,6.461483232760664,27.81388206370892,88.16392177755041,249.0239702164969,Ginger
Wayanad,Ginger,forest,91.0,70.0,112.0,5.761228731461806,30.13750166792386,87.59504653031334,168.64274288983782,Ginger
Wayanad,Ginger,forest,65.0,52.0,90.0,5.931291626492667,27.5532966234437,72.85599893139218,227.52936925707897,Ginger
Wayanad,Ginger,forest,80.0,50.0,101.0,5.828512160031703,25.977461435701848,78.61270000552784,228.9640851785292,Ginger
Wayanad,Ginger,forest,93.0,64.0,95.0,6.45899472964681,29.77696106974337,77.43142916369025,153.43628661305945,Ginger
Wayanad,Ginger,forest,93.0,57.0,115.0,5.945032761636226,25.101478882338476,77.96572851769069,218.8289065206513,Ginger
Wayanad,Ginger,forest,91.0,57.0,103.0,6.328884144331044,26.78618936416365,86.47541383317439,153.15950613415976,Ginger
Wayanad,Ginger,forest,83.0,59.0,114.0,6.270152613952773,29.01435841166073,73.07459573655791,246.19986334143067,Ginger
Wayanad,Ginger,forest,92.0,64.0,107.0,6.388811666125547,28.339460601804312,77.4607194082416,170.70192978368988,Ginger
Wayanad,Ginger,forest,79.0,55.0,103.0,5.8897490560657335,27.679562153595803,85.88660289694216,179.35157011446958,Ginger
Wayanad,Ginger,forest,69.0,59.0,87.0,5.934598845003945,29.295266159542976,75.77595502997242,227.60516468068647,Ginger
Wayanad,Ginger,forest,82.0,67.0,89.0,6.333363051001432,30.798194648726884,79.59016385747418,172.7772501164104,Ginger
Wayanad,Ginger,forest,69.0,65.0,104.0,5.734553202939137,30.27623803106541,84.16448076745449,160.91765402864246,Ginger
Wayanad,Ginger,forest,92.0,66.0,114.0,6.43108156980572,30.90411728053165,80.89438904610563,244.19149971837945,Ginger
Wayanad,Ginger,forest,73.0,56.0,99.0,5.583697339367036,28.444136528091462,75.65326846078844,190.39556166192807,Ginger
Wayanad,Ginger,forest,67.0,64.0,105.0,6.359510222466021,27.707563957451143,70.21394488275538,162.01222833798943,Ginger
Wayanad,Ginger,forest,80.0,65.0,94.0,5.844724345736747,30.693897751165245,76.348972869269,243.50334297007825,Ginger
Wayanad,Ginger,forest,85.0,68.0,91.0,5.646914225772369,25.047431638512343,82.95024550542627,222.5451461511056,Ginger
Wayanad,Ginger,forest,94.0,69.0,100.0,6.272055925268041,27.810760509573104,79.54186145189323,185.7138511590521,Ginger
Wayanad,Ginger,forest,67.0,66.0,92.0,6.111606102641047,28.476032683897905,86.92281288902373,249.54232088325276,Ginger
Wayanad,Ginger,forest,74.0,64.0,103.0,6.465334392127947,28.857968622050876,75.18626470607545,214.63621366406963,Ginger
Wayanad,Ginger,forest,78.0,60.0,115.0,5.609636276367361,30.06634630376277,82.69472640717613,233.87565287424837,Ginger
Wayanad,Ginger,forest,80.0,64.0,114.0,5.564883663237955,30.04582362594217,78.20060221910836,231.23876842070217,Ginger
Wayanad,Ginger,forest,81.0,61.0,88.0,6.310938885504408,25.937881488131595,77.10086453094858,193.32653146545675,Ginger
Wayanad,Ginger,forest,92.0,67.0,98.0,6.071854761297648,27.229239171301977,77.78051900320015,216.36937332852503,Ginger
Wayanad,Ginger,forest,71.0,55.0,104.0,5.985835900578792,26.61653732100829,75.3849655829384,206.27411014972412,Ginger
Wayanad,Ginger,forest,86.0,56.0,98.0,6.398322623868118,26.0350096782078,76.30738082041277,166.8726785077136,Ginger
Wayanad,Ginger,forest,65.0,64.0,101.0,5.538446861850602,26.79165138390618,86.69107671531192,200.97033159078123,Ginger
Wayanad,Ginger,forest,76.0,62.0,91.0,6.478212479926217,29.941535842552035,71.13573591955115,175.42563550591285,Ginger
Wayanad,Ginger,forest,71.0,69.0,97.0,5.555625544650663,27.88781357226722,86.07130871059478,219.3267612001728,Ginger
Wayanad,Ginger,forest,90.0,55.0,88.0,5.751427739621532,27.397063955429203,84.37754513767567,189.49575069517,Ginger
Wayanad,Ginger,forest,82.0,60.0,88.0,5.994983389541051,30.58809758184988,79.12305837757239,218.12710438580515,Ginger
Wayanad,Ginger,forest,65.0,70.0,87.0,6.375199977571045,28.62564208549741,73.80341911247939,200.50688836270217,Ginger
Wayanad,Ginger,forest,91.0,65.0,100.0,6.091827200333163,27.62136063422051,88.13535652866855,232.68107131863985,Ginger
Wayanad,Ginger,forest,83.0,54.0,95.0,6.0165835103901415,27.444119294183004,71.74539918318186,195.98502068749684,Ginger
Wayanad,Ginger,forest,78.0,58.0,89.0,5.693345414887453,29.68931541661281,88.77347062787791,169.6887654818532,Ginger
Wayanad,Ginger,forest,71.0,69.0,100.0,6.439528155603259,26.63849474612132,84.91482258889346,243.71421484613205,Ginger
Wayanad,Ginger,forest,79.0,67.0,100.0,6.2270376237891805,30.772926432844024,75.2774219966628,204.53731014710877,Ginger
Wayanad,Ginger,forest,85.0,54.0,90.0,5.963669785669155,26.991489984453032,88.67928865866266,197.9756008536118,Ginger
Wayanad,Ginger,forest,95.0,54.0,114.0,5.747689654875533,26.15506401234349,74.17985996509437,211.7107508838614,Ginger
Wayanad,Ginger,forest,66.0,58.0,85.0,5.838336519871668,29.731571625288247,82.19741038530123,220.341456435772,Ginger
Wayanad,Ginger,forest,87.0,50.0,92.0,5.523871336583121,29.388142495227964,82.12135565115577,186.6694887164996,Ginger
Wayanad,Ginger,forest,93.0,50.0,85.0,5.777276956227417,27.413058838262096,78.72244025784963,196.1384033073291,Ginger
Wayanad,Ginger,forest,91.0,70.0,104.0,6.155183957375218,29.39655083392215,75.1877167950376,232.8718837777857,Ginger
Wayanad,Ginger,forest,76.0,63.0,114.0,5.904323210986188,30.250211381836174,76.5504058238116,160.34326380688086,Ginger
Wayanad,Ginger,forest,70.0,55.0,113.0,5.873697585323169,28.543329079004646,74.15616731285446,196.8185531190941,Ginger
Wayanad,Ginger,forest,91.0,64.0,109.0,5.898245554372886,30.29733534652193,85.53481335288402,217.6780280523541,Ginger
Wayanad,Ginger,forest,94.0,51.0,99.0,5.610967776690302,27.4869477505718,84.90300236619095,200.65039841119463,Ginger
Wayanad,Ginger,forest,85.0,59.0,111.0,6.092075800399774,28.28600465798633,89.5456009741747,153.5600745270278,Ginger
Wayanad,Ginger,forest,93.0,66.0,101.0,6.309319227980749,28.58687054760772,81.600094974835,181.0904398817088,Ginger
Wayanad,Ginger,forest,86.0,66.0,85.0,6.065074879050976,27.08503651443867,84.74350960464398,238.26093289776725,Ginger
Wayanad,Ginger,forest,93.0,57.0,97.0,5.757549231964227,30.290437614433785,73.89109540364416,181.855443222386,Ginger
Wayanad,Ginger,forest,70.0,66.0,107.0,6.451201503455554,30.96294436716518,84.28601156578794,180.3617870962828,Ginger
Wayanad,Ginger,forest,84.0,58.0,103.0,6.417208134910977,27.93683195342984,88.42434264522099,162.47556991974443,Ginger
Wayanad,Ginger,forest,72.0,63.0,94.0,6.201839215676622,30.44320058891583,76.49166042384643,190.61502100480237,Ginger
Wayanad,Ginger,forest,82.0,65.0,114.0,6.342706398116903,27.989536779648,86.60178787665419,190.4390975725944,Ginger
Wayanad,Ginger,forest,74.0,69.0,96.0,5.695206433706486,29.78567683471381,80.93794897690597,240.38420587280928,Ginger
Wayanad,Ginger,forest,87.0,67.0,108.0,6.386743182572101,29.908427558081847,77.02751232416784,176.91343099329373,Ginger
Wayanad,Ginger,forest,76.0,59.0,91.0,6.2522019037950365,30.88507732377909,88.75707135832847,172.6394435842841,Ginger
Wayanad,Ginger,forest,84.0,52.0,102.0,6.168231957037993,28.805867127724763,75.55554129858321,161.41755868283013,Ginger
Wayanad,Ginger,forest,79.0,58.0,106.0,6.383216931435068,28.78041733199606,88.80035067916256,212.82487494981828,Ginger
Wayanad,Ginger,forest,84.0,53.0,108.0,5.920500679627445,29.127741895238685,72.06826006389227,218.85796491938623,Ginger
Wayanad,Ginger,forest,84.0,58.0,89.0,5.523419314562901,29.51462456138384,88.57439838547474,235.40198051665595,Ginger
Wayanad,Ginger,forest,83.0,58.0,99.0,5.544174009610918,26.518436351220878,86.1965778216929,185.64965352314604,Ginger
Wayanad,Ginger,forest,71.0,67.0,98.0,6.328634445540435,29.87910936492005,74.68683523637786,152.46154453463774,Ginger
